X,Y,Z,Magnitude
44.41180541058875,91.5650663619716,118.53285781402111,77.0
44.351928828892625,91.40450924575036,118.55580841221717,77.0
44.46652151696998,91.35721853223232,118.56282639690235,77.0
-65.2332198983373,55.025431760786155,57.85721170510262,3.0
44.5255359051765,91.45253149411886,118.5492478346843,77.0
44.49516630120445,91.39310337100494,118.55772668082007,77.0
44.513028061570964,91.5208192659703,118.53941242231086,77.0
-44.64341069787586,151.2802043007152,71.95784682556675,2.0
44.442259183360456,91.43404527913063,118.55174123566152,77.0
-92.237873112292,98.27194574749046,44.473106798105945,4.0
44.52568830868088,91.54273861736431,118.53628794872034,77.0
44.47144666892625,91.41739884384687,118.55418982035772,77.0
44.59465178978131,91.44044556034046,118.55111913793581,77.0
-48.199542258595876,147.21242582794687,69.88033852716453,2.0
44.411188946851894,91.4096692583595,118.55518272978915,77.0
50.28463832975423,171.93701297516503,60.76909152262812,3.0
44.46457139280003,91.4644230693829,118.54742036502586,77.0
44.64096182710257,91.31170429152452,118.56970596373903,77.0
44.40888463980907,91.40716122449707,118.55553856497575,77.0
44.369777721019894,91.38256576197675,118.55899590062393,77.0
44.54163072594385,91.30233961172985,118.57085752610232,77.0
44.557649139998475,91.47125858857612,118.54661996541452,77.0
44.40890653326234,91.55405743530362,118.53443382387245,77.0
44.478100933147445,91.44551148287539,118.55016382601345,77.0
-46.48732179676499,33.53577502535036,67.36125149666388,4.0
58.31930258539046,201.54713413149904,8.006251826997918,1.0
44.389266889148445,91.48401266880323,118.54445892071257,77.0
44.29051226342679,91.43168004662722,118.55178487255192,77.0
44.415800189180864,91.41099256386633,118.55500160885276,77.0
44.63713482016851,91.32252608924273,118.56814371139642,77.0
-95.11586841838862,94.23662715670022,42.70953185866983,4.0
44.65579073228392,91.3161450885994,118.56909689124974,77.0
44.63503560075088,91.34020779914991,118.56559925817827,77.0
44.369127879792494,91.52734424165875,118.53819410581941,77.0
44.47708735280346,91.42418176170276,118.5532263185497,77.0
44.596126521775446,91.37727233258641,118.5601982022057,77.0
44.59242181377779,91.37284260369614,118.56082739670165,77.0
44.51954514767672,91.54765769896458,118.5355692271837,77.0
49.838863122294946,171.19457014291507,61.422140521347245,3.0
44.40822737172041,91.36162322975804,118.56207978944627,77.0
44.3123570596872,91.41125275698515,118.55476232642813,77.0
-92.23573641168768,86.71630932256608,44.04941558524752,4.0
44.4144510675871,91.37560679647845,118.56008289827761,77.0
-94.71551312992398,95.19581142805423,43.00005590891537,4.0
44.41683763626463,91.46998984139765,118.54652741245225,77.0
44.52305601544232,91.45088854348413,118.54947903945299,77.0
44.452729457055824,91.38465783221338,118.55885723502075,77.0
44.41732944811838,91.53261383942042,118.53753109508196,77.0
44.2880302279871,91.42143499388223,118.55325194916078,77.0
44.49581313226806,91.39070130237889,118.55807305185922,77.0
-39.610494194679816,47.49293871948051,33.187625354947556,2.0
44.46033418059189,91.37775676325452,118.55986356412538,77.0
-78.3021673010492,70.50556042688025,51.15166046292637,1.0
44.506351874594245,91.38345763375212,118.55913432934942,77.0
44.51973874929196,91.5057627760927,118.5415887071553,77.0
80.88034118254556,175.57683558066188,18.899278574764846,1.0
44.35529779519903,91.49817056902806,118.54235853459025,77.0
44.452581261283,91.60251833421243,118.52755662307788,77.0
44.27314519732931,91.45246297557962,118.54876506310491,77.0
44.35907083898507,91.51102565332368,118.54051899088985,77.0
44.52913993229034,91.39255974337959,118.55787109423309,77.0
44.43892087713093,91.58498785925805,118.53004858859295,77.0
-37.658383630219234,45.08036501344634,34.43753159885976,2.0
44.32986781702102,91.40371247956317,118.55587982608479,77.0
44.4047947777684,91.50047735461808,118.54212372360409,77.0
44.460873931838464,91.38575222884509,118.55871589789903,77.0
44.59735801375196,91.3466209680862,118.56460433019024,77.0
-42.582597933855716,28.383753784028734,69.44897951958058,3.0
44.387667021761146,91.44891789950036,118.5494979126308,77.0
44.52619869440755,91.5248644257608,118.53885695496996,77.0
-57.56604815520275,45.98040579629699,61.78529277855374,5.0
-68.49623557480344,124.99736332948672,58.246605436904204,2.0
44.65128009962352,91.32312381836059,118.5680854435502,77.0
44.35308982132905,91.48016735067303,118.54494077260414,77.0
44.26918797122603,91.42854763345996,118.55219329001244,77.0
44.47310827689629,91.61426757161931,118.52590865831729,77.0
-51.45432809140921,38.844206512777404,64.90466906746175,5.0
44.6010135676353,91.32421227036842,118.56783095400203,77.0
44.45016948190888,91.512859870574,118.54043327250378,77.0
44.54350272929085,91.42100239082771,118.55381273261865,77.0
-61.606281389276134,132.42069518277995,62.169505342529774,2.0
44.379061200735634,91.45271989526539,118.54893487776134,77.0
44.46647725822273,91.5697113983807,118.53229716356536,77.0
44.44324583053472,91.56088435864777,118.53352001363692,77.0
44.383866375922324,91.40345006454626,118.5560229219079,77.0
51.40388543623046,171.90637248051593,60.4524797613758,3.0
44.46214682145281,91.5039286321936,118.54173981334966,77.0
44.384279160208635,91.49760301341048,118.54249664187533,77.0
44.393620795868436,91.39332014940784,118.55749733962776,77.0
44.435649729446936,91.50926789661114,118.5409209967944,77.0
44.51132646277222,91.42951423536505,118.55252702244246,77.0
44.59433264833338,91.42719217810264,118.55302264697849,77.0
44.489340409812385,91.45179668978722,118.54928275874589,77.0
44.57602725163597,91.40309087230784,118.55644958681327,77.0
44.56686698744163,91.28774040070672,118.57300427123675,77.0
-68.27240116311975,76.60845743865444,26.029563943975774,1.0
-57.7241010099508,46.508261368642394,61.64972708513892,4.0
44.35598695284769,91.46522732456565,118.54709288164379,77.0
44.54284412297613,91.53113649364836,118.53798832673169,77.0
44.59796022942513,91.34636590768287,118.56464215047819,77.0
