X,Y,Z,Magnitude
-10.404638052411972,-15.443797757214334,-5.0,4.0
13.340350169613428,8.753269490345197,-5.0,8.0
-6.062640257542284,-14.294864964161722,-5.0,2.0
15.584441547904822,-4.407814571054454,-4.999999999999999,6.0
15.488432365479733,2.482924839878021,-5.0,7.0
15.670454845736945,-6.8743526218465725,-5.0,6.0
14.199749052688556,0.8245187547556659,-5.0,4.0
-14.386786850351392,-10.11386151431769,-5.0,2.0
-11.668692090089944,15.066884988327093,-5.0,3.0
5.9113704672933505,-14.486622292062233,-5.0,5.0
17.71295822011882,-6.801431274343974,-5.000000000000001,5.0
10.902889061781071,9.308092130624605,-5.0,7.0
8.928272261697224,11.162927380352333,-5.0,4.0
-14.893346606784133,-5.61999857545041,-5.0,1.0
-9.322412925363556,-11.500655486592004,-5.0,4.0
9.879727817841921,10.431451961234487,-5.0,7.0
2.0291826363047005,16.583707932920674,-5.0,1.0
17.97905519972218,3.367400830784172,-5.0,5.0
-17.731317071930548,2.7368866051856706,-5.0,4.0
12.83356772000934,7.828911968442582,-5.0,8.0
18.832325862719756,1.9962949275421555,-5.0,4.0
9.851054116814435,-14.273786894117823,-5.0,6.0
-11.88937102642682,15.640530020031449,-5.0,3.0
16.355523496341817,7.086435947696938,-5.0,6.0
18.51646529843471,-3.756078753942869,-5.0,6.0
15.490534663124519,-1.2590131230484622,-5.0,6.0
9.668798487137213,-16.776807284712834,-4.999999999999999,5.0
-14.680669941203329,0.8903235854195426,-5.0,3.0
9.011682402066564,-12.41024428816112,-5.0,6.0
-10.74381890409805,-14.860618683526342,-5.0,4.0
6.465275761011967,17.23425036220653,-5.0,2.0
-0.35079315159684826,-18.858833694762374,-5.0,1.0
12.835486690364776,-8.103472561420503,-5.0,3.0
16.621502072695137,2.1907305623920497,-5.0,7.0
15.181900139700621,-6.075112232737434,-5.0,6.0
-10.845668852862502,-16.043326966394154,-5.0,3.0
-15.7749588305956,-11.62106515324501,-4.999999999999999,2.0
9.643640727524101,-15.628778008404675,-5.0,6.0
-17.093051134697113,3.214576523720406,-5.0,4.0
-19.616289041032964,1.8764437004507586,-5.0,3.0
12.22963756420193,10.94935224625402,-5.0,7.0
13.979469434842358,5.519532115551966,-5.0,7.0
6.899737242974243,18.32632124999344,-5.0,2.0
11.549009623181187,-12.463962090580008,-5.0,4.0
12.468422125070465,7.730711900365252,-5.0,8.0
-14.593810962452917,13.100709918616582,-5.0,3.0
-3.1526745193223475,17.818588344527093,-5.0,1.0
