X,Y,Z,Magnitude
24.432492692769475,5.570857696135868,13.389587829156662,2.0
17.19666302197897,-1.9437390418409388,32.79231250219841,40.0
11.856021306327719,-0.08136359205053023,31.649549231353404,14.0
4.106436589178585,3.3340577384544687,28.828914768296826,17.0
4.406774799690098,2.8461730571633934,29.96118882155769,18.0
17.18961597126563,-2.1032881821718927,32.55133229961341,40.0
8.859748638240651,1.2916027623947695,30.927354822820437,12.0
9.580365207990193,-24.813522919877443,17.26069982687202,10.0
17.18640277613312,-2.056849985697504,32.644920895102736,40.0
6.015805736203681,-22.37813725292518,16.207675200402914,6.0
17.27747438094292,-2.0560987103310318,32.24053652475286,40.0
10.493666536978063,8.10417467169649,22.207266988161752,3.0
17.230418212963,-2.014470004324239,32.52120766841787,40.0
17.259186395115698,-2.5297417787904766,31.51342990765741,40.0
14.299231318127564,-14.65358275448266,24.001256471261975,1.0
-0.9937622775790553,-19.08672525720947,14.491007041612148,1.0
17.246094747471094,-2.4187990026480053,31.761138222865096,40.0
17.24670176478686,-2.5257206982593683,31.57590559592515,40.0
8.166995068506521,1.61870378036335,30.75824884799084,13.0
10.81703245263547,0.49710604063784447,31.376546342685714,13.0
17.220442782768924,-2.3211707033406674,32.04206539245926,40.0
17.27800272124287,-2.534895190748143,31.42081745321975,40.0
27.338186696246552,15.294521973217051,4.128811297526162,4.0
17.20336622660851,-1.9902813660135152,32.68300034382048,40.0
3.91367399323783,3.2209571627453477,29.494474389806022,17.0
17.263890804545497,-2.2433454654194596,31.98138914280387,40.0
9.352061380683768,-24.142227983372972,17.071431200072055,10.0
4.068216344224497,3.340523127339023,29.010199222767795,17.0
17.294534804962343,-1.8939084010013523,32.44142223505172,40.0
12.951810663985345,-0.5320264317827252,31.90232263417867,11.0
21.40983457640735,4.119489539012688,24.375966847949858,3.0
13.341603656457353,-18.911978289357613,20.997271907191426,1.0
17.25841108581177,-2.2580419088123476,31.980709181399366,40.0
17.191677009750784,-2.257063457291518,32.27963798313408,40.0
4.028063395554691,3.311519109640554,29.13954193444988,17.0
17.1159971796722,-2.1279387618379593,32.83717622103519,40.0
26.108045037748425,15.93866174985168,3.9567749019584,4.0
10.139263770194237,-24.417450394117097,17.24189907540752,9.0
17.115997179672235,-2.127938761837953,32.8371762210352,40.0
11.247172681077906,-27.419622271517568,15.803033179964821,7.0
10.1949228507115,6.940037457565257,23.95276261922161,2.0
17.26514371572897,-2.401880231665193,31.705169478377222,40.0
16.11878248246998,-1.5096819359600713,32.56124842482556,42.0
17.182603698807792,-1.981972500666541,32.78966866103859,40.0
17.25388130616858,-2.5032023220376076,31.582366933764007,40.0
17.11599717967223,-2.1279387618379477,32.8371762210352,40.0
3.813322801252765,3.077515301373559,29.69660277434097,17.0
8.911839170451403,1.2355129183187055,30.94701485326215,12.0
17.270233293404893,-2.6025773076306,31.33988351951806,40.0
26.10556319092082,15.627700339875425,3.768142525421344,4.0
28.557210769445447,13.579125101546992,8.687672189072893,1.0
3.9256123564676266,3.175987647308813,29.364527864434983,17.0
8.818316660960171,-30.214326878307997,2.979308543857841,1.0
4.109821286739305,3.2143523603598525,28.609485968213907,17.0
17.11599717967236,-2.127938761837637,32.83717622103514,40.0
3.9242283789996795,3.1953343410317023,29.40371984902307,17.0
8.923819126317737,1.083352016580223,30.982243172809603,13.0
17.29434573839466,-1.7799705679124436,32.63677058018898,40.0
17.231018144906553,-1.961486509033652,32.608984819907356,40.0
21.30810424261565,3.658133207359362,24.041518568113666,3.0
7.951505392606002,-23.20928681926155,16.663347720560242,9.0
15.505090018267476,-1.0746188379415789,32.379405020622585,45.0
13.392829964323631,8.532539183181907,20.675812841638674,2.0
11.496776930336743,0.10475211410471585,31.55821928306738,14.0
11.263460355809462,-24.36268402476524,17.379476913085377,9.0
14.17615945699355,5.14024331820911,25.234957298570865,1.0
17.247227067034167,-2.232423738882444,32.0742604012685,40.0
3.9008658648802776,3.2474320227285958,29.59672247680633,17.0
3.7500915003138986,2.994505584900047,29.836550572096574,17.0
15.320458208765446,-24.00977141016813,-7.8889503340920815,1.0
8.695063297339285,-23.994384339433317,16.948510523263273,10.0
21.244759488069228,4.584221577079637,23.76979450380674,3.0
17.285770150692887,-2.4601075745568313,31.513890267039105,40.0
3.9013815107613,3.1753978779441767,29.4714542774674,17.0
17.267254135091896,-2.2428756944884896,31.967209572147635,40.0
3.8416735624326632,3.1726082422228368,29.732653488443805,17.0
4.112850211911438,3.268168532540175,28.687864961898374,17.0
17.185985046621383,-2.18071723997622,32.43532467859533,40.0
27.78748726079067,16.339204730071415,4.963423255138665,4.0
17.214843442600323,-2.0008426569455873,32.61384709522685,40.0
17.234556437821354,-1.1764512929468864,32.63605243319954,41.0
17.6601962892285,-0.8432003670519845,32.60632001877739,40.0
9.797457017941253,-23.107496062648917,16.886448481204646,9.0
10.969520449992528,0.6416789749204792,31.36601555032609,13.0
8.818138165566978,1.2918877658746548,30.92146679713297,12.0
11.242830265376767,-23.667246085095456,17.21230729461187,9.0
17.146131835585443,-2.2102296254450033,32.56246439952572,40.0
23.762519698980565,7.233295675958019,19.21188754869085,1.0
4.01763773008496,3.3645309424925456,29.276479584423384,17.0
11.571038521459405,0.003535517685086642,31.590933479191627,14.0
17.157283689075236,-2.1597715287484487,32.59892818510808,40.0
17.24852244805181,-1.9693653140162064,32.51756401739526,40.0
17.182666307852863,-2.051253600928974,32.67111824902969,40.0
17.115997179672142,-2.1279387618379104,32.83717622103518,40.0
4.058870379165846,3.222353410509958,28.850099108100025,17.0
8.764890310865807,1.085304188759527,30.95956377000485,12.0
17.29639867151155,-1.697963488278752,32.767622421435675,40.0
25.138451040762074,6.659513012703665,12.103457244259872,2.0
4.09287249426521,3.2981731903819753,28.82807488106463,17.0
12.099364354166594,-0.0050440481483118305,31.66678727837259,15.0
