X,Y,Z,Magnitude
4.190391067490743,14.665293827911565,25.67679611824757,56.0
0.9751296354812617,23.82472008205858,23.717327466908916,14.0
1.6190404848544597,21.916092045071693,24.13237730262082,27.0
4.390066246568042,14.0727783361929,25.805701467914478,53.0
2.651702610302678,19.381435929557504,24.63768890806916,49.0
3.8704982297791997,15.978026738006715,25.359554155682478,64.0
3.914154238574582,15.812336070562015,25.39874843607809,64.0
3.043402012636526,18.251081706143133,24.880820393033876,63.0
2.4028029369571833,20.288357373909083,24.425725318804417,38.0
4.181051509272198,15.124176898695108,25.53942097953435,58.0
